2026-09-10T17:11:59Z PREFLIGHT runner probe (not agent traffic)
2026-09-10T17:11:59.776Z ALLOW CONNECT api.anthropic.com:443
2026-09-10T17:12:06.449Z ALLOW CONNECT api.anthropic.com:443
2026-09-10T17:12:06.450Z ALLOW CONNECT api.anthropic.com:443
2026-09-10T17:12:06.657Z ALLOW CONNECT api.anthropic.com:443
2026-09-10T17:12:06.973Z ALLOW CONNECT api.anthropic.com:443
2026-09-10T17:12:06.995Z ALLOW CONNECT api.anthropic.com:443
2026-09-10T17:12:07.010Z ALLOW CONNECT api.anthropic.com:443
2026-09-10T17:12:07.011Z ALLOW CONNECT api.anthropic.com:443
2026-09-10T17:12:07.041Z ALLOW CONNECT api.anthropic.com:443
2026-09-10T17:12:07.089Z ALLOW CONNECT api.anthropic.com:443
2026-09-10T17:12:07.175Z ALLOW CONNECT api.anthropic.com:443
2026-09-10T17:12:07.220Z ALLOW CONNECT api.anthropic.com:443
2026-09-10T17:14:05.716Z DENY HTTP PROPFIND http://localhost:8809/dav/cal/testuser%40example.org/
2026-09-10T17:14:05.941Z DENY HTTP PROPFIND http://localhost:8809/dav/cal/testuser%40example.org/
2026-09-10T17:14:06.173Z DENY HTTP PROPFIND http://localhost:8809/dav/cal/testuser%40example.org/
2026-09-10T17:14:06.307Z DENY HTTP PROPFIND http://localhost:8809/dav/cal/testuser%40example.org/
2026-09-10T17:14:06.525Z DENY HTTP PROPFIND http://localhost:8809/dav/cal/user1%40example.org/
2026-09-10T17:14:06.527Z DENY HTTP OPTIONS http://localhost:8809/dav/cal/user1%40example.org/
2026-09-10T17:14:06.753Z DENY HTTP PROPFIND http://localhost:8809/dav/cal/user1%40example.org/
2026-09-10T17:14:06.754Z DENY HTTP OPTIONS http://localhost:8809/dav/cal/user1%40example.org/
2026-09-10T17:14:06.992Z DENY HTTP PROPFIND http://localhost:8809/dav/cal/user1%40example.org/
2026-09-10T17:14:06.994Z DENY HTTP OPTIONS http://localhost:8809/dav/cal/user1%40example.org/
2026-09-10T17:14:07.129Z DENY HTTP PROPFIND http://localhost:8809/dav/cal/user1%40example.org/
2026-09-10T17:14:07.130Z DENY HTTP OPTIONS http://localhost:8809/dav/cal/user1%40example.org/
2026-09-10T17:14:07.359Z DENY HTTP PROPFIND http://localhost:8809/dav/cal/user1%40example.org/
2026-09-10T17:14:07.360Z DENY HTTP OPTIONS http://localhost:8809/dav/cal/user1%40example.org/
2026-09-10T17:14:07.596Z DENY HTTP PROPFIND http://localhost:8809/dav/cal/user1%40example.org/
2026-09-10T17:14:07.598Z DENY HTTP OPTIONS http://localhost:8809/dav/cal/user1%40example.org/
2026-09-10T17:14:07.837Z DENY HTTP PROPFIND http://localhost:8809/dav/cal/user1%40example.org/
2026-09-10T17:14:07.839Z DENY HTTP OPTIONS http://localhost:8809/dav/cal/user1%40example.org/
2026-09-10T17:14:07.975Z DENY HTTP PROPFIND http://localhost:8809/dav/cal/user1%40example.org/
2026-09-10T17:14:07.976Z DENY HTTP OPTIONS http://localhost:8809/dav/cal/user1%40example.org/
2026-09-10T17:14:08.405Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:08.849Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:09.184Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:09.607Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:10.035Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:10.472Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:10.806Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:11.235Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:11.669Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:12.107Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:12.440Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:12.874Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:13.330Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:13.669Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:14.100Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:14.532Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:14.976Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:15.311Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:15.662Z ALLOW CONNECT api.anthropic.com:443
2026-09-10T17:14:15.738Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:16.176Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:16.616Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:16.956Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:17.389Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:17.831Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:18.170Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:18.598Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:19.031Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:19.468Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:19.805Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:20.234Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:20.665Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:21.105Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:21.441Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:21.873Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:22.306Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:22.653Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:23.078Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:23.506Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:23.947Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:24.282Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:24.718Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:25.158Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:25.493Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:25.918Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:26.350Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:26.792Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:27.131Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:27.559Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:28.002Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:28.445Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:28.780Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:29.218Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:29.661Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:30.116Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:30.454Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:30.897Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:31.346Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:31.689Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:32.122Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:32.561Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:33.011Z DENY HTTP PROPFIND http://localhost:8810/caldav/
2026-09-10T17:14:33.150Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:33.367Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:33.589Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:33.706Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:33.917Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:34.133Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:34.360Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:34.478Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:34.697Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:34.923Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:35.151Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:35.268Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:35.493Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:35.718Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:35.950Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:36.066Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:36.289Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:36.525Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:36.640Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:36.857Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:37.086Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:37.315Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:37.431Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:37.649Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:37.867Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:38.096Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:38.211Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:38.428Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:38.657Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:38.771Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:38.993Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:39.220Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:39.335Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:39.554Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:39.780Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:40.006Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:40.119Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:40.339Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:40.567Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:40.683Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:40.902Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:41.126Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:41.241Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:41.462Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:41.683Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:41.918Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:42.033Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:42.260Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:42.494Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:42.610Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:42.831Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:43.067Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:43.295Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:43.412Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:43.636Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:43.859Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:44.094Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:44.212Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:44.435Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:44.671Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:44.785Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:45.012Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:45.013Z DENY HTTP OPTIONS http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:45.267Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:45.268Z DENY HTTP OPTIONS http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:45.401Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:45.403Z DENY HTTP OPTIONS http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:45.646Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:45.647Z DENY HTTP OPTIONS http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:45.894Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:45.895Z DENY HTTP OPTIONS http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:46.151Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:46.152Z DENY HTTP OPTIONS http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:46.288Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:46.290Z DENY HTTP OPTIONS http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:46.543Z DENY HTTP PROPFIND http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:46.544Z DENY HTTP OPTIONS http://localhost:8802/dav/calendars/user/user1
2026-09-10T17:14:46.637Z ALLOW CONNECT api.anthropic.com:443
2026-09-10T17:14:46.810Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:46.931Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:47.161Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:47.398Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:47.640Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:47.757Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:48.003Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:48.240Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:48.354Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:48.580Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:48.810Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:49.063Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:49.184Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:49.410Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:49.649Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:49.765Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:49.993Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:50.228Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:50.344Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:50.576Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:50.811Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:51.054Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:51.170Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:51.401Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:51.636Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:51.751Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:51.983Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:52.220Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:52.339Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:52.578Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:52.821Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:52.940Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:53.169Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:53.403Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:53.648Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:53.765Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:54.003Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:54.241Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:54.355Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:54.588Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:54.831Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:55.071Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:55.197Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:55.434Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:55.697Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:55.817Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:56.042Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:56.276Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:56.516Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:56.634Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:56.868Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:56.987Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:57.212Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:57.441Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:57.696Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:57.817Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:58.052Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:58.284Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:58.403Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:58.635Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:58.871Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/testuser
2026-09-10T17:14:59.121Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/user1
2026-09-10T17:14:59.123Z DENY HTTP OPTIONS http://localhost:8803/SOGo/dav/user1
2026-09-10T17:14:59.259Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/user1
2026-09-10T17:14:59.260Z DENY HTTP OPTIONS http://localhost:8803/SOGo/dav/user1
2026-09-10T17:14:59.516Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/user1
2026-09-10T17:14:59.517Z DENY HTTP OPTIONS http://localhost:8803/SOGo/dav/user1
2026-09-10T17:14:59.789Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/user1
2026-09-10T17:14:59.790Z DENY HTTP OPTIONS http://localhost:8803/SOGo/dav/user1
2026-09-10T17:14:59.926Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/user1
2026-09-10T17:14:59.927Z DENY HTTP OPTIONS http://localhost:8803/SOGo/dav/user1
2026-09-10T17:15:00.192Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/user1
2026-09-10T17:15:00.194Z DENY HTTP OPTIONS http://localhost:8803/SOGo/dav/user1
2026-09-10T17:15:00.453Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/user1
2026-09-10T17:15:00.454Z DENY HTTP OPTIONS http://localhost:8803/SOGo/dav/user1
2026-09-10T17:15:00.599Z DENY HTTP PROPFIND http://localhost:8803/SOGo/dav/user1
2026-09-10T17:15:00.601Z DENY HTTP OPTIONS http://localhost:8803/SOGo/dav/user1
2026-09-10T17:15:00.857Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:01.096Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:01.345Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:01.464Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:01.709Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:01.949Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:02.074Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:02.308Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:02.549Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:02.665Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:02.896Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:03.141Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:03.391Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:03.507Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:03.740Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:03.858Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:04.087Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:04.323Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:04.571Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:04.683Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:04.930Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:05.182Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:05.295Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:05.535Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:05.785Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:05.901Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:06.139Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:06.379Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:06.495Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:06.725Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:06.959Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:07.209Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:07.326Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:07.569Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:07.686Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:07.917Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:08.152Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:08.392Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:08.508Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:08.742Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
2026-09-10T17:15:08.994Z DENY HTTP PROPFIND http://localhost:8804/ucaldav/user/vbede
